Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin percentage,Gross income,Rating
455-35-9464,C,Kyiv,Normal,Female,Beauty,72.74,2,7.274,152.754,2023-01-22,17:00,Credit card,145.48,4.761905,7.274,6.9
103-69-8395,A,Odesa,Normal,Female,Beauty,96.65,5,24.1625,507.4125,2023-01-22,18:00,Ewallet,483.25,4.761905,24.1625,9.6
136-23-5389,C,Odesa,Member,Male,Sports,31.66,2,3.1660000000000004,66.486,2023-01-22,19:00,Ewallet,63.32,4.761905,3.1660000000000004,6.6
627-32-3551,A,Odesa,Normal,Female,Sports,90.73,1,4.5365,95.26650000000001,2023-01-22,20:00,Credit card,90.73,4.761905,4.5365,9.4
474-69-2720,B,Odesa,Normal,Female,Clothing,99.58,4,19.916,418.236,2023-01-22,21:00,Credit card,398.32,4.761905,19.916,8.8
263-95-6871,C,Kyiv,Normal,Male,Food & Beverages,69.67,8,27.868000000000002,585.2280000000001,2023-01-22,22:00,Credit card,557.36,4.761905,27.868000000000002,4.7
146-69-8030,A,Kyiv,Member,Male,Food & Beverages,25.5,4,5.1000000000000005,107.1,2023-01-22,23:00,Ewallet,102.0,4.761905,5.1000000000000005,7.8
595-65-2931,C,Lviv,Normal,Male,Food & Beverages,82.36,1,4.118,86.478,2023-01-23,00:00,Credit card,82.36,4.761905,4.118,6.3
762-18-7502,B,Lviv,Normal,Male,Electronics,67.94,6,20.382,428.022,2023-01-23,01:00,Credit card,407.64,4.761905,20.382,7.2
108-57-7274,B,Lviv,Member,Male,Clothing,98.82,5,24.705,518.805,2023-01-23,02:00,Ewallet,494.09999999999997,4.761905,24.705,5.1
244-47-1722,A,Lviv,Member,Male,Sports,59.26,3,8.889000000000001,186.669,2023-01-23,03:00,Ewallet,177.78,4.761905,8.889000000000001,5.0
974-11-4378,A,Lviv,Member,Male,Sports,66.6,9,29.97,629.37,2023-01-23,04:00,Credit card,599.4,4.761905,29.97,9.0
721-81-9982,B,Lviv,Member,Male,Home & Lifestyle,24.66,5,6.165,129.465,2023-01-23,05:00,Ewallet,123.3,4.761905,6.165,4.3
162-41-2369,C,Kyiv,Normal,Female,Electronics,18.88,4,3.776,79.29599999999999,2023-01-23,06:00,Ewallet,75.52,4.761905,3.776,9.2
488-43-4801,C,Lviv,Normal,Male,Food & Beverages,86.78,1,4.339,91.119,2023-01-23,07:00,Ewallet,86.78,4.761905,4.339,5.6
637-22-3171,C,Odesa,Member,Male,Sports,41.8,8,16.72,351.12,2023-01-23,08:00,Credit card,334.4,4.761905,16.72,5.2
973-38-4254,B,Odesa,Normal,Female,Home & Lifestyle,76.16,10,38.08,799.68,2023-01-23,09:00,Ewallet,761.5999999999999,4.761905,38.08,5.1
736-62-7427,C,Odesa,Normal,Male,Food & Beverages,67.03,9,30.1635,633.4335,2023-01-23,10:00,Credit card,603.27,4.761905,30.1635,8.3
149-64-1199,C,Kyiv,Member,Male,Home & Lifestyle,16.05,1,0.8025000000000001,16.8525,2023-01-23,11:00,Ewallet,16.05,4.761905,0.8025000000000001,4.6
363-96-5473,B,Odesa,Normal,Male,Clothing,82.12,5,20.53,431.13,2023-01-23,12:00,Credit card,410.6,4.761905,20.53,5.6
234-79-7830,B,Kyiv,Normal,Male,Food & Beverages,32.53,9,14.6385,307.4085,2023-01-23,13:00,Cash,292.77,4.761905,14.6385,5.9
979-59-5035,C,Odesa,Normal,Male,Food & Beverages,83.85,3,12.5775,264.1275,2023-01-23,14:00,Ewallet,251.54999999999998,4.761905,12.5775,6.8
281-30-4352,C,Lviv,Normal,Male,Home & Lifestyle,68.14,4,13.628,286.188,2023-01-23,15:00,Cash,272.56,4.761905,13.628,6.4
325-82-2398,A,Odesa,Normal,Male,Clothing,25.18,10,12.590000000000002,264.39,2023-01-23,16:00,Ewallet,251.8,4.761905,12.590000000000002,4.4
416-84-5328,A,Kyiv,Member,Male,Home & Lifestyle,94.61,2,9.461,198.681,2023-01-23,17:00,Cash,189.22,4.761905,9.461,10.0
233-75-3113,A,Kyiv,Normal,Female,Beauty,26.96,4,5.392,113.232,2023-01-23,18:00,Cash,107.84,4.761905,5.392,5.1
412-48-7462,C,Odesa,Member,Male,Electronics,10.67,6,3.201,67.22099999999999,2023-01-23,19:00,Credit card,64.02,4.761905,3.201,7.4
346-94-3653,C,Lviv,Normal,Male,Home & Lifestyle,97.14,5,24.285,509.985,2023-01-23,20:00,Ewallet,485.7,4.761905,24.285,9.7
882-62-6381,B,Lviv,Normal,Male,Sports,90.64,5,22.66,475.86,2023-01-23,21:00,Credit card,453.2,4.761905,22.66,6.7
873-85-6502,C,Kyiv,Normal,Male,Home & Lifestyle,70.43,1,3.5215000000000005,73.95150000000001,2023-01-23,22:00,Credit card,70.43,4.761905,3.5215000000000005,5.6
383-49-9857,A,Odesa,Member,Male,Clothing,87.18,5,21.795,457.69500000000005,2023-01-23,23:00,Cash,435.90000000000003,4.761905,21.795,9.5
806-40-2329,C,Odesa,Normal,Male,Food & Beverages,57.92,1,2.8960000000000004,60.816,2023-01-24,00:00,Cash,57.92,4.761905,2.8960000000000004,4.7
122-57-9157,B,Odesa,Normal,Female,Home & Lifestyle,57.65,10,28.825000000000003,605.325,2023-01-24,01:00,Credit card,576.5,4.761905,28.825000000000003,7.5
818-73-5673,C,Lviv,Normal,Male,Beauty,62.71,8,25.084000000000003,526.764,2023-01-24,02:00,Ewallet,501.68,4.761905,25.084000000000003,8.7
145-41-9830,C,Lviv,Normal,Male,Electronics,95.87,7,33.554500000000004,704.6445,2023-01-24,03:00,Ewallet,671.09,4.761905,33.554500000000004,7.2
635-46-8268,A,Kyiv,Member,Male,Clothing,42.55,9,19.1475,402.09749999999997,2023-01-24,04:00,Credit card,382.95,4.761905,19.1475,7.8
532-19-1946,A,Kyiv,Normal,Female,Beauty,24.33,4,4.866,102.18599999999999,2023-01-24,05:00,Ewallet,97.32,4.761905,4.866,4.8
949-65-3271,C,Odesa,Normal,Female,Home & Lifestyle,99.32,1,4.966,104.28599999999999,2023-01-24,06:00,Credit card,99.32,4.761905,4.966,9.7
312-88-7266,B,Odesa,Member,Female,Sports,18.59,9,8.3655,175.6755,2023-01-24,07:00,Cash,167.31,4.761905,8.3655,7.8
311-62-1034,B,Lviv,Normal,Male,Clothing,11.83,10,5.915,124.215,2023-01-24,08:00,Ewallet,118.3,4.761905,5.915,9.4
329-61-4114,A,Kyiv,Normal,Male,Beauty,27.68,7,9.688,203.44799999999998,2023-01-24,09:00,Ewallet,193.76,4.761905,9.688,7.4
980-58-4075,A,Lviv,Normal,Male,Sports,76.36,2,7.636,160.356,2023-01-24,10:00,Credit card,152.72,4.761905,7.636,7.7
590-43-7276,C,Kyiv,Member,Female,Food & Beverages,63.95,2,6.3950000000000005,134.29500000000002,2023-01-24,11:00,Credit card,127.9,4.761905,6.3950000000000005,5.9
360-62-1103,B,Kyiv,Member,Male,Home & Lifestyle,68.02,4,13.604,285.68399999999997,2023-01-24,12:00,Credit card,272.08,4.761905,13.604,7.2
536-96-9707,A,Odesa,Member,Female,Electronics,10.91,2,1.091,22.911,2023-01-24,13:00,Cash,21.82,4.761905,1.091,4.8
594-40-7688,A,Kyiv,Normal,Male,Clothing,36.72,10,18.36,385.56,2023-01-24,14:00,Ewallet,367.2,4.761905,18.36,4.0
678-76-1285,B,Lviv,Member,Female,Home & Lifestyle,23.94,1,1.197,25.137,2023-01-24,15:00,Credit card,23.94,4.761905,1.197,5.3
299-12-4499,B,Odesa,Member,Female,Clothing,79.06,9,35.577,747.117,2023-01-24,16:00,Ewallet,711.54,4.761905,35.577,7.3
953-76-9067,B,Kyiv,Member,Female,Beauty,75.14,6,22.542,473.38200000000006,2023-01-24,17:00,Ewallet,450.84000000000003,4.761905,22.542,6.5
680-32-8709,A,Lviv,Member,Male,Sports,93.85,3,14.077499999999999,295.62749999999994,2023-01-24,18:00,Ewallet,281.54999999999995,4.761905,14.077499999999999,9.1
697-26-9095,C,Kyiv,Member,Male,Electronics,79.73,2,7.973000000000001,167.43300000000002,2023-01-24,19:00,Credit card,159.46,4.761905,7.973000000000001,7.1
197-26-7852,B,Lviv,Normal,Female,Sports,26.74,3,4.011,84.231,2023-01-24,20:00,Ewallet,80.22,4.761905,4.011,7.7
563-59-2312,B,Kyiv,Member,Female,Beauty,88.82,8,35.528,746.088,2023-01-24,21:00,Cash,710.56,4.761905,35.528,4.4
562-32-4981,A,Odesa,Normal,Male,Food & Beverages,99.03,1,4.9515,103.9815,2023-01-24,22:00,Credit card,99.03,4.761905,4.9515,6.7
924-98-9005,A,Lviv,Normal,Male,Food & Beverages,18.19,7,6.366500000000001,133.69650000000001,2023-01-24,23:00,Credit card,127.33000000000001,4.761905,6.366500000000001,4.5
607-31-8711,A,Odesa,Normal,Female,Home & Lifestyle,65.78,8,26.312,552.552,2023-01-25,00:00,Cash,526.24,4.761905,26.312,5.3
699-58-5072,A,Odesa,Member,Female,Clothing,11.9,9,5.355,112.45500000000001,2023-01-25,01:00,Cash,107.10000000000001,4.761905,5.355,6.5
569-85-2922,B,Lviv,Normal,Male,Food & Beverages,36.11,7,12.6385,265.4085,2023-01-25,02:00,Cash,252.76999999999998,4.761905,12.6385,9.1
800-81-7174,A,Kyiv,Normal,Female,Home & Lifestyle,36.0,3,5.4,113.4,2023-01-25,03:00,Cash,108.0,4.761905,5.4,5.8
884-97-8587,C,Odesa,Member,Female,Sports,35.31,9,15.889500000000002,333.6795,2023-01-25,04:00,Credit card,317.79,4.761905,15.889500000000002,8.5
593-35-2747,B,Kyiv,Member,Male,Beauty,64.97,5,16.242500000000003,341.09250000000003,2023-01-25,05:00,Credit card,324.85,4.761905,16.242500000000003,7.9
649-13-4598,B,Kyiv,Normal,Male,Food & Beverages,18.08,1,0.9039999999999999,18.983999999999998,2023-01-25,06:00,Cash,18.08,4.761905,0.9039999999999999,6.3
872-68-9685,A,Odesa,Normal,Male,Sports,53.6,6,16.080000000000002,337.68,2023-01-25,07:00,Cash,321.6,4.761905,16.080000000000002,6.0
971-57-9785,C,Lviv,Normal,Male,Clothing,91.19,8,36.476,765.996,2023-01-25,08:00,Cash,729.52,4.761905,36.476,5.7
595-81-4998,C,Odesa,Normal,Female,Food & Beverages,23.66,8,9.464,198.744,2023-01-25,09:00,Cash,189.28,4.761905,9.464,9.4
846-74-2301,B,Odesa,Normal,Female,Electronics,90.98,7,31.843000000000004,668.703,2023-01-25,10:00,Credit card,636.86,4.761905,31.843000000000004,5.2
702-11-2773,A,Odesa,Member,Female,Clothing,49.62,3,7.443,156.303,2023-01-25,11:00,Cash,148.85999999999999,4.761905,7.443,4.3
758-91-6142,B,Odesa,Normal,Female,Beauty,44.21,5,11.052500000000002,232.10250000000002,2023-01-25,12:00,Cash,221.05,4.761905,11.052500000000002,9.0
318-27-1673,C,Odesa,Normal,Male,Electronics,22.02,5,5.505,115.60499999999999,2023-01-25,13:00,Ewallet,110.1,4.761905,5.505,4.3
438-49-4339,C,Kyiv,Normal,Female,Home & Lifestyle,52.7,1,2.6350000000000002,55.335,2023-01-25,14:00,Credit card,52.7,4.761905,2.6350000000000002,6.8
955-96-8161,A,Kyiv,Member,Male,Beauty,67.18,9,30.23100000000001,634.8510000000001,2023-01-25,15:00,Cash,604.6200000000001,4.761905,30.23100000000001,4.1
203-77-5850,A,Lviv,Normal,Male,Food & Beverages,72.57,7,25.3995,533.3895,2023-01-25,16:00,Cash,507.98999999999995,4.761905,25.3995,8.6
947-10-2338,A,Lviv,Member,Female,Clothing,45.88,1,2.294,48.174,2023-01-25,17:00,Cash,45.88,4.761905,2.294,7.9
591-39-6527,C,Odesa,Member,Male,Sports,20.56,4,4.112,86.35199999999999,2023-01-25,18:00,Credit card,82.24,4.761905,4.112,4.7
606-56-8729,A,Kyiv,Member,Male,Home & Lifestyle,66.81,4,13.362000000000002,280.60200000000003,2023-01-25,19:00,Ewallet,267.24,4.761905,13.362000000000002,6.0
664-50-2562,C,Kyiv,Member,Male,Sports,71.07,7,24.874499999999998,522.3644999999999,2023-01-25,20:00,Credit card,497.48999999999995,4.761905,24.874499999999998,6.7
687-33-7857,B,Lviv,Normal,Male,Beauty,48.74,8,19.496000000000002,409.416,2023-01-25,21:00,Cash,389.92,4.761905,19.496000000000002,9.7
192-58-5941,C,Kyiv,Normal,Male,Electronics,51.18,9,23.031000000000002,483.651,2023-01-25,22:00,Ewallet,460.62,4.761905,23.031000000000002,4.2
431-20-2967,C,Kyiv,Member,Female,Home & Lifestyle,20.98,2,2.0980000000000003,44.058,2023-01-25,23:00,Cash,41.96,4.761905,2.0980000000000003,5.8
842-43-2017,A,Kyiv,Member,Male,Beauty,57.68,1,2.8840000000000003,60.564,2023-01-26,00:00,Ewallet,57.68,4.761905,2.8840000000000003,5.7
579-18-6746,C,Odesa,Member,Female,Electronics,94.82,4,18.964,398.24399999999997,2023-01-26,01:00,Cash,379.28,4.761905,18.964,9.4
502-15-1007,B,Lviv,Member,Male,Beauty,79.96,1,3.9979999999999998,83.958,2023-01-26,02:00,Credit card,79.96,4.761905,3.9979999999999998,8.0
191-90-1010,C,Kyiv,Normal,Male,Food & Beverages,14.17,10,7.085,148.785,2023-01-26,03:00,Credit card,141.7,4.761905,7.085,9.5
875-37-8149,A,Lviv,Member,Female,Beauty,32.91,3,4.9365,103.66649999999998,2023-01-26,04:00,Credit card,98.72999999999999,4.761905,4.9365,7.6
772-21-5630,A,Lviv,Normal,Male,Sports,95.68,1,4.784000000000001,100.46400000000001,2023-01-26,05:00,Ewallet,95.68,4.761905,4.784000000000001,9.7
255-70-1696,C,Odesa,Normal,Female,Electronics,30.55,4,6.11,128.31,2023-01-26,06:00,Credit card,122.2,4.761905,6.11,7.4
542-69-3062,C,Odesa,Member,Female,Electronics,14.44,7,5.054,106.134,2023-01-26,07:00,Cash,101.08,4.761905,5.054,7.0
521-72-5086,C,Lviv,Member,Male,Electronics,35.55,10,17.775000000000002,373.275,2023-01-26,08:00,Cash,355.5,4.761905,17.775000000000002,9.6
766-90-5610,C,Kyiv,Member,Male,Beauty,81.85,8,32.74,687.54,2023-01-26,09:00,Credit card,654.8,4.761905,32.74,4.4
771-21-5491,C,Lviv,Normal,Female,Electronics,57.98,2,5.798,121.758,2023-01-26,10:00,Cash,115.96,4.761905,5.798,4.4
316-79-5034,C,Lviv,Member,Male,Home & Lifestyle,10.68,8,4.272,89.712,2023-01-26,11:00,Credit card,85.44,4.761905,4.272,4.0
134-73-6096,B,Lviv,Normal,Female,Food & Beverages,20.87,8,8.348,175.30800000000002,2023-01-26,12:00,Ewallet,166.96,4.761905,8.348,5.3
712-38-8539,C,Kyiv,Member,Male,Food & Beverages,80.68,2,8.068000000000001,169.42800000000003,2023-01-26,13:00,Cash,161.36,4.761905,8.068000000000001,6.3
428-25-7976,C,Kyiv,Normal,Male,Food & Beverages,62.85,10,31.425,659.925,2023-01-26,14:00,Ewallet,628.5,4.761905,31.425,4.5
407-76-8090,B,Kyiv,Normal,Male,Beauty,64.64,9,29.088,610.848,2023-01-26,15:00,Cash,581.76,4.761905,29.088,7.9
598-17-9605,A,Kyiv,Normal,Male,Clothing,73.84,9,33.228,697.788,2023-01-26,16:00,Cash,664.5600000000001,4.761905,33.228,7.2
897-36-4491,B,Odesa,Member,Male,Food & Beverages,71.21,8,28.483999999999998,598.164,2023-01-26,17:00,Credit card,569.68,4.761905,28.483999999999998,5.7
311-10-1517,A,Kyiv,Member,Female,Home & Lifestyle,16.54,8,6.616,138.93599999999998,2023-01-26,18:00,Ewallet,132.32,4.761905,6.616,4.7
199-20-6488,B,Odesa,Member,Male,Food & Beverages,51.6,5,12.9,270.9,2023-01-26,19:00,Cash,258.0,4.761905,12.9,9.1
474-37-7925,B,Kyiv,Member,Female,Home & Lifestyle,92.32,5,23.08,484.67999999999995,2023-01-26,20:00,Cash,461.59999999999997,4.761905,23.08,4.6
185-88-2576,C,Lviv,Member,Female,Food & Beverages,87.33,3,13.0995,275.0895,2023-01-26,21:00,Cash,261.99,4.761905,13.0995,6.6
552-86-1107,A,Odesa,Normal,Female,Electronics,30.48,1,1.524,32.004,2023-01-26,22:00,Credit card,30.48,4.761905,1.524,8.0
115-97-8180,B,Lviv,Member,Male,Food & Beverages,63.5,3,9.525,200.025,2023-01-26,23:00,Ewallet,190.5,4.761905,9.525,9.0
654-99-9420,B,Lviv,Normal,Female,Clothing,39.28,8,15.712000000000002,329.952,2023-01-27,00:00,Cash,314.24,4.761905,15.712000000000002,9.4
652-33-5818,A,Odesa,Normal,Male,Electronics,36.14,8,14.456000000000001,303.576,2023-01-27,01:00,Cash,289.12,4.761905,14.456000000000001,5.0
525-93-7814,B,Kyiv,Normal,Female,Home & Lifestyle,60.41,3,9.0615,190.29149999999998,2023-01-27,02:00,Credit card,181.23,4.761905,9.0615,8.5
897-89-9189,C,Lviv,Member,Male,Clothing,59.98,10,29.99,629.79,2023-01-27,03:00,Ewallet,599.8,4.761905,29.99,4.4
642-33-6867,A,Lviv,Member,Female,Electronics,13.91,6,4.173000000000001,87.63300000000001,2023-01-27,04:00,Cash,83.46000000000001,4.761905,4.173000000000001,4.4
309-21-4966,B,Lviv,Normal,Female,Home & Lifestyle,80.68,2,8.068000000000001,169.42800000000003,2023-01-27,05:00,Cash,161.36,4.761905,8.068000000000001,5.7
308-78-7438,A,Lviv,Normal,Female,Home & Lifestyle,59.58,6,17.874000000000002,375.35400000000004,2023-01-27,06:00,Cash,357.48,4.761905,17.874000000000002,6.6
551-99-4379,B,Odesa,Member,Male,Home & Lifestyle,39.76,3,5.964,125.244,2023-01-27,07:00,Credit card,119.28,4.761905,5.964,4.2
882-58-4487,C,Kyiv,Member,Male,Electronics,35.91,2,3.5909999999999997,75.41099999999999,2023-01-27,08:00,Cash,71.82,4.761905,3.5909999999999997,9.2
938-85-9303,B,Kyiv,Member,Male,Food & Beverages,87.88,2,8.788,184.548,2023-01-27,09:00,Credit card,175.76,4.761905,8.788,6.1
540-94-6884,A,Kyiv,Member,Female,Food & Beverages,94.55,2,9.455,198.555,2023-01-27,10:00,Ewallet,189.1,4.761905,9.455,6.5
473-94-7765,B,Lviv,Member,Female,Home & Lifestyle,11.48,8,4.5920000000000005,96.432,2023-01-27,11:00,Ewallet,91.84,4.761905,4.5920000000000005,8.3
870-77-6734,C,Lviv,Normal,Female,Electronics,40.15,5,10.037500000000001,210.7875,2023-01-27,12:00,Credit card,200.75,4.761905,10.037500000000001,6.1
743-25-4158,A,Odesa,Normal,Female,Beauty,70.47,9,31.7115,665.9415,2023-01-27,13:00,Ewallet,634.23,4.761905,31.7115,5.4
516-78-7292,A,Odesa,Normal,Female,Home & Lifestyle,91.69,7,32.091499999999996,673.9214999999999,2023-01-27,14:00,Ewallet,641.8299999999999,4.761905,32.091499999999996,9.7
488-71-9458,A,Kyiv,Normal,Male,Electronics,48.88,9,21.996000000000002,461.916,2023-01-27,15:00,Credit card,439.92,4.761905,21.996000000000002,8.9
552-40-8782,C,Lviv,Normal,Male,Sports,20.73,6,6.219,130.599,2023-01-27,16:00,Ewallet,124.38,4.761905,6.219,6.2
466-35-2658,A,Lviv,Member,Female,Home & Lifestyle,35.4,4,7.08,148.68,2023-01-27,17:00,Cash,141.6,4.761905,7.08,5.6
607-41-3569,B,Kyiv,Member,Female,Home & Lifestyle,98.46,3,14.769,310.149,2023-01-27,18:00,Ewallet,295.38,4.761905,14.769,6.0
264-38-4649,C,Lviv,Normal,Male,Food & Beverages,81.86,3,12.279,257.859,2023-01-27,19:00,Cash,245.57999999999998,4.761905,12.279,7.5
908-34-9538,C,Lviv,Member,Male,Electronics,28.46,9,12.807,268.947,2023-01-27,20:00,Credit card,256.14,4.761905,12.807,4.8
444-43-3813,A,Kyiv,Normal,Male,Clothing,11.57,2,1.157,24.297,2023-01-27,21:00,Credit card,23.14,4.761905,1.157,4.5
461-40-2695,A,Odesa,Member,Female,Home & Lifestyle,25.3,4,5.0600000000000005,106.26,2023-01-27,22:00,Ewallet,101.2,4.761905,5.0600000000000005,4.9
384-93-2505,A,Odesa,Member,Female,Clothing,79.07,9,35.5815,747.2114999999999,2023-01-27,23:00,Ewallet,711.6299999999999,4.761905,35.5815,9.2
147-67-4849,B,Kyiv,Member,Female,Food & Beverages,13.29,4,2.658,55.818,2023-01-28,00:00,Ewallet,53.16,4.761905,2.658,7.0
384-27-8910,C,Lviv,Normal,Female,Food & Beverages,38.16,4,7.632,160.272,2023-01-28,01:00,Credit card,152.64,4.761905,7.632,9.1
876-47-1135,B,Odesa,Normal,Male,Beauty,74.22,4,14.844000000000001,311.724,2023-01-28,02:00,Cash,296.88,4.761905,14.844000000000001,8.1
579-76-5267,C,Kyiv,Member,Female,Food & Beverages,19.05,2,1.9050000000000002,40.005,2023-01-28,03:00,Cash,38.1,4.761905,1.9050000000000002,9.6
779-83-9931,A,Kyiv,Normal,Male,Clothing,78.75,9,35.4375,744.1875,2023-01-28,04:00,Ewallet,708.75,4.761905,35.4375,8.9
629-76-2310,C,Lviv,Member,Male,Electronics,31.92,10,15.960000000000003,335.16,2023-01-28,05:00,Credit card,319.20000000000005,4.761905,15.960000000000003,6.1
346-56-4709,C,Kyiv,Member,Male,Clothing,33.38,10,16.69,350.49,2023-01-28,06:00,Credit card,333.8,4.761905,16.69,7.2
194-59-5737,B,Odesa,Member,Female,Food & Beverages,94.65,4,18.930000000000003,397.53000000000003,2023-01-28,07:00,Credit card,378.6,4.761905,18.930000000000003,9.2
521-47-1646,C,Lviv,Normal,Female,Sports,90.77,9,40.8465,857.7764999999999,2023-01-28,08:00,Credit card,816.93,4.761905,40.8465,5.8
757-11-2035,C,Odesa,Normal,Male,Beauty,91.31,8,36.524,767.004,2023-01-28,09:00,Ewallet,730.48,4.761905,36.524,5.1
196-69-3044,B,Kyiv,Member,Male,Electronics,51.45,5,12.8625,270.1125,2023-01-28,10:00,Ewallet,257.25,4.761905,12.8625,8.0
752-92-4900,B,Kyiv,Normal,Male,Home & Lifestyle,86.2,5,21.55,452.55,2023-01-28,11:00,Ewallet,431.0,4.761905,21.55,4.9
940-22-1377,C,Lviv,Normal,Female,Beauty,71.41,5,17.8525,374.9025,2023-01-28,12:00,Credit card,357.04999999999995,4.761905,17.8525,4.5
707-41-8486,C,Odesa,Member,Female,Clothing,75.15,3,11.2725,236.72250000000003,2023-01-28,13:00,Cash,225.45000000000002,4.761905,11.2725,5.5
101-10-7497,C,Lviv,Member,Female,Electronics,17.54,4,3.508,73.66799999999999,2023-01-28,14:00,Credit card,70.16,4.761905,3.508,5.8
293-81-1499,A,Kyiv,Normal,Male,Beauty,84.94,6,25.482,535.122,2023-01-28,15:00,Ewallet,509.64,4.761905,25.482,5.6
681-34-9567,C,Odesa,Normal,Male,Electronics,33.38,1,1.6690000000000003,35.049,2023-01-28,16:00,Ewallet,33.38,4.761905,1.6690000000000003,9.6
444-15-1795,A,Lviv,Normal,Male,Beauty,69.2,2,6.920000000000001,145.32,2023-01-28,17:00,Ewallet,138.4,4.761905,6.920000000000001,8.4
829-14-2366,A,Kyiv,Member,Male,Home & Lifestyle,13.5,7,4.7250000000000005,99.225,2023-01-28,18:00,Credit card,94.5,4.761905,4.7250000000000005,8.7
572-86-5778,A,Odesa,Normal,Male,Sports,29.45,2,2.9450000000000003,61.845,2023-01-28,19:00,Cash,58.9,4.761905,2.9450000000000003,9.3
934-73-6139,A,Odesa,Member,Male,Food & Beverages,69.52,8,27.808,583.968,2023-01-28,20:00,Credit card,556.16,4.761905,27.808,6.8
343-57-1202,C,Lviv,Normal,Male,Sports,38.94,3,5.841,122.66099999999999,2023-01-28,21:00,Cash,116.82,4.761905,5.841,4.2
201-75-3429,B,Lviv,Normal,Male,Food & Beverages,73.18,8,29.272000000000006,614.7120000000001,2023-01-28,22:00,Cash,585.44,4.761905,29.272000000000006,8.2
436-97-4853,A,Kyiv,Member,Female,Electronics,67.86,2,6.7860000000000005,142.506,2023-01-28,23:00,Credit card,135.72,4.761905,6.7860000000000005,8.1
450-10-9795,B,Kyiv,Normal,Female,Electronics,74.76,1,3.7380000000000004,78.498,2023-01-29,00:00,Ewallet,74.76,4.761905,3.7380000000000004,9.4
383-97-1401,B,Lviv,Member,Male,Electronics,90.23,1,4.511500000000001,94.7415,2023-01-29,01:00,Ewallet,90.23,4.761905,4.511500000000001,4.7
348-19-6287,C,Lviv,Normal,Female,Clothing,11.37,8,4.548,95.508,2023-01-29,02:00,Ewallet,90.96,4.761905,4.548,7.7
487-44-7809,A,Lviv,Normal,Female,Food & Beverages,34.94,7,12.229,256.80899999999997,2023-01-29,03:00,Cash,244.57999999999998,4.761905,12.229,5.5
581-41-7030,C,Kyiv,Member,Female,Beauty,32.39,6,9.717,204.05700000000002,2023-01-29,04:00,Ewallet,194.34,4.761905,9.717,5.6
870-89-6918,A,Lviv,Normal,Male,Beauty,81.73,6,24.519000000000002,514.899,2023-01-29,05:00,Credit card,490.38,4.761905,24.519000000000002,7.7
975-80-9556,A,Odesa,Normal,Female,Beauty,91.57,10,45.785,961.4849999999999,2023-01-29,06:00,Credit card,915.6999999999999,4.761905,45.785,9.5
246-41-7198,B,Kyiv,Normal,Female,Sports,29.11,8,11.644,244.524,2023-01-29,07:00,Credit card,232.88,4.761905,11.644,9.3
651-81-7286,A,Kyiv,Member,Female,Electronics,33.98,1,1.6989999999999998,35.678999999999995,2023-01-29,08:00,Cash,33.98,4.761905,1.6989999999999998,9.8
429-54-7740,C,Lviv,Member,Male,Clothing,68.42,7,23.947000000000003,502.887,2023-01-29,09:00,Ewallet,478.94,4.761905,23.947000000000003,7.6
535-23-7914,B,Kyiv,Member,Male,Clothing,10.14,1,0.507,10.647,2023-01-29,10:00,Cash,10.14,4.761905,0.507,9.1
299-68-5189,B,Odesa,Member,Male,Sports,59.81,8,23.924000000000003,502.404,2023-01-29,11:00,Cash,478.48,4.761905,23.924000000000003,9.1
188-28-6451,A,Lviv,Member,Male,Beauty,71.19,10,35.595,747.495,2023-01-29,12:00,Ewallet,711.9,4.761905,35.595,5.1
102-47-2876,A,Odesa,Normal,Male,Clothing,60.85,2,6.085000000000001,127.785,2023-01-29,13:00,Ewallet,121.7,4.761905,6.085000000000001,8.1
962-16-5967,B,Lviv,Normal,Female,Sports,74.14,9,33.363,700.623,2023-01-29,14:00,Cash,667.26,4.761905,33.363,4.2
335-30-3119,A,Odesa,Member,Female,Food & Beverages,48.84,1,2.442,51.282000000000004,2023-01-29,15:00,Cash,48.84,4.761905,2.442,9.2
995-33-4015,C,Kyiv,Normal,Female,Beauty,46.95,9,21.1275,443.6775,2023-01-29,16:00,Cash,422.55,4.761905,21.1275,7.1
782-55-3079,B,Lviv,Member,Female,Home & Lifestyle,79.08,1,3.954,83.03399999999999,2023-01-29,17:00,Cash,79.08,4.761905,3.954,6.3
607-27-1830,C,Odesa,Member,Female,Sports,67.82,10,33.91,712.1099999999999,2023-01-29,18:00,Credit card,678.1999999999999,4.761905,33.91,7.5
464-43-7237,A,Lviv,Member,Male,Sports,78.31,6,23.493000000000002,493.353,2023-01-29,19:00,Ewallet,469.86,4.761905,23.493000000000002,4.2
684-76-9521,A,Lviv,Normal,Male,Food & Beverages,67.99,1,3.3994999999999997,71.3895,2023-01-29,20:00,Cash,67.99,4.761905,3.3994999999999997,7.9
172-68-1919,A,Lviv,Normal,Female,Clothing,99.93,4,19.986000000000004,419.706,2023-01-29,21:00,Ewallet,399.72,4.761905,19.986000000000004,7.9
392-16-2826,A,Lviv,Normal,Male,Food & Beverages,13.72,4,2.744,57.624,2023-01-29,22:00,Cash,54.88,4.761905,2.744,8.1
